entity:1kg_sub_sample_id	BAM_File_Path	BAM_File_Ref	BAM_INDEX_File_Ref	Sample
0d90c693-1da4-4470-928a-92f58664b142	/bam_files/HG02219.mapped.ILLUMINA.bwa.IBS.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_917ccfe7-060f-46f7-abde-83f3fe4acee4	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/6bdec324-5013-4659-935d-af848cc37246/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02219.mapped.ILLUMINA.bwa.IBS.low_coverage.20130415.bam.bai	HG02219
0d98c555-da67-432b-9a0c-86a27f82f84d	/bam_files/NA19129.mapped.ILLUMINA.bwa.YRI.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_d0710569-2f9c-4440-a11d-2a8aad86a043	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/faf98047-fced-4d92-9cf3-86d66b69260b/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA19129.mapped.ILLUMINA.bwa.YRI.low_coverage.20130415.bam.bai	NA19129
0dca1991-5f64-42ab-a900-553be4959385	/bam_files/HG02851.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_5d246762-5dbf-4fe2-b721-e66ec7e0d9af	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/c29bfa91-29b0-4403-92aa-3573e8ac14d2/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02851.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	HG02851
0dcc9bb2-c1cf-4f74-b021-da154aea90be	/bam_files/HG01359.mapped.ILLUMINA.bwa.CLM.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_deb5d769-3c25-4ce1-997e-942dfd91bdaf	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/fdc177ca-2a74-4d18-a57a-33399096d7bc/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01359.mapped.ILLUMINA.bwa.CLM.low_coverage.20120522.bam.bai	HG01359
0de65be4-a460-4257-8778-abd5725c5009	/bam_files/NA20294.mapped.ILLUMINA.bwa.ASW.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_e20def7f-6b0a-423c-bbc5-ad55ee50357c	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/55b061c9-e52b-4390-8eca-103792ae1414/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20294.mapped.ILLUMINA.bwa.ASW.low_coverage.20120522.bam.bai	NA20294
0e128035-23d8-4b7f-b2da-8cbf84df82c5	/bam_files/HG01983.mapped.ILLUMINA.bwa.PEL.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_b2e5dca7-6301-46dc-a779-3036a17fb121	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/bb4b0fc9-048c-45ea-a1f0-a5414cdfb1ac/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01983.mapped.ILLUMINA.bwa.PEL.low_coverage.20120522.bam.bai	HG01983
0e1c92d9-d834-4165-865c-583aa917fde4	/bam_files/HG03663.mapped.ILLUMINA.bwa.PJL.low_coverage.20130502.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_c28790f9-e9ff-4d52-b8b3-e269690abc70	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/c4d08a9d-0faf-4b78-aff0-28eeefd429ed/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03663.mapped.ILLUMINA.bwa.PJL.low_coverage.20130502.bam.bai	HG03663
0e20c5c5-02ab-4116-abf0-bce21635e7dc	/bam_files/HG03258.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_f038b95a-a3ba-4343-ba5b-2f309b077ddb	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/b1d94132-3cca-452f-86e5-2ab1906ecbe2/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03258.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	HG03258
0e26d145-9e72-4278-b423-0539e1d94fa8	/bam_files/NA20904.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_b5d342f9-b149-4f44-80c7-e4017b7ebf6d	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/621e1787-151f-4c3a-a35d-f42904040c84/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20904.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam.bai	NA20904
0e48b80b-192f-4478-88f9-b7b401752779	/bam_files/HG02476.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_fe17e1d7-a141-42d0-8c03-0233ec5e5eea	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/661c9a47-5e78-46bb-9f43-6b9da6b99153/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02476.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam.bai	HG02476
0e4d2541-5f65-4d30-ae9b-c6964b8c3324	/bam_files/HG03458.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_8d7f2df6-6c83-494b-89c0-8c3e43c3fbb5	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/fefce361-4c25-4ce6-9150-af946c9ad196/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03458.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	HG03458
0e5fe9a7-8f60-49ea-bb61-0a0d7f62123c	/bam_files/HG01873.mapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_74dad7f4-09e0-4ef1-b6f1-363725891f6c	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/2e60f40c-a804-46e1-a23a-b40a82f6b312/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01873.mapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam.bai	HG01873
0e691cbd-042c-468a-92e3-590bf0179043	/bam_files/NA20882.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_d0d3f97d-1e93-41c5-b12f-1278e3f3881f	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/4d022f84-7861-43d8-825b-99649d54bcdb/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20882.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam.bai	NA20882
0e8cd680-d0db-4e71-9e82-27ad69dee1da	/bam_files/NA20526.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_3c5f66c5-3b2d-40ff-9d03-b6a7d40b8682	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/e2721caf-e618-499f-8265-0c4f8115cce2/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20526.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam.bai	NA20526
0eca0425-8389-4d6e-ba84-95e056e13488	/bam_files/HG03772.mapped.ILLUMINA.bwa.ITU.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_2da1fdeb-e50d-422e-ac4e-0b2a5d01b582	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/3513c820-1e2b-4989-b8c5-f8d9469982ef/call-SamtoolsIndex/attempt-2/glob-6efbc60cb1e0959bab4e467327a9416c/HG03772.mapped.ILLUMINA.bwa.ITU.low_coverage.20130415.bam.bai	HG03772
0ed70eb9-c3b6-4312-936e-7031a64b728e	/bam_files/HG02277.mapped.ILLUMINA.bwa.PEL.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_a48a6c17-3010-4933-8cd9-7c74a968ae23	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/41844378-8d82-4c7b-9319-22cb1284e666/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02277.mapped.ILLUMINA.bwa.PEL.low_coverage.20130415.bam.bai	HG02277
0ef887d3-2d46-4612-b03f-3b5eccdf34ba	/bam_files/NA19731.mapped.ILLUMINA.bwa.MXL.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_83c59cfe-477d-4391-a2b6-6943aedae7dd	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/497b2873-3ec0-42a2-81e7-c2786252d8ca/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA19731.mapped.ILLUMINA.bwa.MXL.low_coverage.20120522.bam.bai	NA19731
0efde766-07d6-489c-986b-6fa2fa908b78	/bam_files/NA20314.mapped.ILLUMINA.bwa.ASW.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_d34c928e-d01d-40f7-9ce2-e3457776c9b0	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/6153d071-b253-4103-ab05-69602e6dbf9a/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20314.mapped.ILLUMINA.bwa.ASW.low_coverage.20120522.bam.bai	NA20314
0f23bde1-2774-4a48-b8d0-f59303b75877	/bam_files/NA20886.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_11d8c1c9-9735-4643-ba10-0f2effad40b7	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/f5d7b1a6-e95a-4f12-a4c4-c17c07315c19/call-SamtoolsIndex/attempt-2/glob-6efbc60cb1e0959bab4e467327a9416c/NA20886.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam.bai	NA20886
0f38ff67-64e0-4f84-8476-1d1ed50d316c	/bam_files/HG04061.mapped.ILLUMINA.bwa.ITU.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_fcbe479d-7ea8-47c9-b1c7-a5618f4a7a82	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/e44fe6b7-ccda-49c0-a490-48ac4375fd9a/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG04061.mapped.ILLUMINA.bwa.ITU.low_coverage.20130415.bam.bai	HG04061
0f420506-2f62-4924-82c9-12e0378694a3	/bam_files/HG02780.mapped.ILLUMINA.bwa.PJL.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_c94f0926-2796-43e5-823d-cb8c26ab4e10	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/93f02fe6-dc62-44b8-a0a5-9d5233c31272/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02780.mapped.ILLUMINA.bwa.PJL.low_coverage.20130415.bam.bai	HG02780
0f500ee4-3ed0-4dd5-9cdf-5cf40cb00b63	/bam_files/HG02252.mapped.ILLUMINA.bwa.PEL.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_858d7aeb-06f5-4ae4-b7d6-49141a042018	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/b9959518-22c3-41c1-8b54-0c3c8c93039a/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02252.mapped.ILLUMINA.bwa.PEL.low_coverage.20121211.bam.bai	HG02252
0f597731-24a6-42fe-a653-6b40d828c9f7	/bam_files/HG03391.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_89cfa772-8049-4d68-99fd-f88ff9e152d6	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/163e30aa-e64b-4305-a127-4d7440355564/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03391.mapped.ILLUMINA.bwa.MSL.low_coverage.20121211.bam.bai	HG03391
0f753444-2374-4988-ab18-4d02bde5c449	/bam_files/NA19777.mapped.ILLUMINA.bwa.MXL.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_bfabab0e-da17-4cf3-b2ec-b47c5f2dd9bd	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/1f6b1ae3-a5b4-479b-a90b-633ac0427d71/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA19777.mapped.ILLUMINA.bwa.MXL.low_coverage.20120522.bam.bai	NA19777
0f82f3e3-6dfe-42d9-abd8-40d8030b9205	/bam_files/NA20764.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_a255744c-7c9e-4e5e-8058-17908ba6e9fe	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/e8646300-9697-4a74-bc84-1d44958ccf71/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20764.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam.bai	NA20764
0f833b39-facb-4660-a4dd-3d4a38bd9365	/bam_files/NA20299.mapped.ILLUMINA.bwa.ASW.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_7c411f99-7eba-443e-8928-6dbb4b454732	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/56ff1fdf-397d-4c15-9764-04e87aa3d1ec/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20299.mapped.ILLUMINA.bwa.ASW.low_coverage.20120522.bam.bai	NA20299
0f87f164-9a3d-4c28-884c-418ca79950aa	/bam_files/NA19701.mapped.ILLUMINA.bwa.ASW.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_1b7f9b2f-c3f5-438c-8797-76c3c625f0ed	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/c097b6db-2369-4ab9-aca6-e25d39d6c9ea/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA19701.mapped.ILLUMINA.bwa.ASW.low_coverage.20120522.bam.bai	NA19701
0fe12a57-511b-4cfb-90dc-e9fc6c5a03f2	/bam_files/NA21103.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_75bbb666-4418-4778-97bb-f2603bbfc1c7	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/5300095a-be18-4a3b-8a23-f38c1cd98614/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA21103.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam.bai	NA21103
0ffa1916-edab-4c72-ac16-512f974f1725	/bam_files/HG01405.mapped.ILLUMINA.bwa.PUR.low_coverage.20130502.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_366f9677-1d9d-411e-9917-319702bad682	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/644cdd45-940a-436f-a475-f17916ad55e4/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01405.mapped.ILLUMINA.bwa.PUR.low_coverage.20130502.bam.bai	HG01405
0ffaa69f-796e-4615-a9c1-a911f27a6a6c	/bam_files/HG00598.mapped.ILLUMINA.bwa.CHS.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_1b6fd30d-b02c-4acb-8db2-f525b6e5a119	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/965b20e1-9063-43e4-8a0b-86a4c8e2cadd/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG00598.mapped.ILLUMINA.bwa.CHS.low_coverage.20121211.bam.bai	HG00598
1002115f-d3ab-4f98-b305-8763c2aac6dd	/bam_files/HG04140.mapped.ILLUMINA.bwa.BEB.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_9ca39783-0a45-47e8-913d-e6c457da78cc	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/5aaaa373-2d92-4557-b3a1-8b6caa87e359/call-SamtoolsIndex/attempt-2/glob-6efbc60cb1e0959bab4e467327a9416c/HG04140.mapped.ILLUMINA.bwa.BEB.low_coverage.20130415.bam.bai	HG04140
10096617-5fd3-43c8-8c28-dbc156cb59c0	/bam_files/HG00181.mapped.ILLUMINA.bwa.FIN.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_43b172c6-8cee-4747-a6fc-b5349e208261	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/07b43073-9b45-43bf-bb36-7a2b6ddaa202/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG00181.mapped.ILLUMINA.bwa.FIN.low_coverage.20130415.bam.bai	HG00181
100f64f4-bc7c-41f7-9a43-a8a90cbb98fc	/bam_files/HG03738.mapped.ILLUMINA.bwa.STU.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_5c682368-87a8-492f-94ee-78d1f285558d	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/d0a4fbfe-9420-4799-b18b-cd66ab132c92/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03738.mapped.ILLUMINA.bwa.STU.low_coverage.20121211.bam.bai	HG03738
101066e3-d2b6-4e3b-86e9-27b34a63551e	/bam_files/HG01070.mapped.ILLUMINA.bwa.PUR.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_9dd070e2-0d69-482d-be63-58d30200d9e6	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/1fd4829d-7164-442d-8033-62bee0869ee3/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01070.mapped.ILLUMINA.bwa.PUR.low_coverage.20120522.bam.bai	HG01070
104e4e13-fc5a-4caf-972b-6fc8cee09f94	/bam_files/HG03786.mapped.ILLUMINA.bwa.ITU.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_82814951-da29-4d4e-999f-dd1ea37c8d14	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/ef35e28c-94d2-420f-935d-f9745038aec6/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03786.mapped.ILLUMINA.bwa.ITU.low_coverage.20130415.bam.bai	HG03786
1050bf78-d2aa-4db0-a42f-ef3a776b4183	/bam_files/NA12287.mapped.ILLUMINA.bwa.CEU.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_6aaa292f-813b-4203-8b00-0b612b4b8672	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/d27c67e5-d461-4d41-977a-05a4de2d5dc7/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA12287.mapped.ILLUMINA.bwa.CEU.low_coverage.20130415.bam.bai	NA12287
105153c9-4a30-439c-9b75-d2256514f6d4	/bam_files/HG00475.mapped.ILLUMINA.bwa.CHS.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_3b589ee8-8789-43a4-b3ff-02d91cb2f205	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/acfa2a69-3c1a-4a59-a4f8-3d581a093c3c/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG00475.mapped.ILLUMINA.bwa.CHS.low_coverage.20130415.bam.bai	HG00475
1052f0ef-b96c-4ce1-ac39-4aab94fba65d	/bam_files/HG02084.mapped.ILLUMINA.bwa.KHV.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_b3aad66e-a599-4087-9b9c-e7e107136f99	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/152e8d74-a8dc-4bee-93e9-1b810bdbf083/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02084.mapped.ILLUMINA.bwa.KHV.low_coverage.20130415.bam.bai	HG02084
108b40d1-d06f-4560-a33a-1ded67143ae1	/bam_files/NA20510.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_da4ccece-a14a-46a7-8cca-286dc77d510e	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/e506ce54-ca35-419f-a5d8-1cb75f9ebefd/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20510.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam.bai	NA20510
10b159a0-6d5d-4443-9c40-cc77bf1aaa23	/bam_files/NA18592.mapped.ILLUMINA.bwa.CHB.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_161aef11-164e-4285-9a6d-318f5d6426c4	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/8bd6f4bf-f337-49b9-8e6b-8a6253d2d722/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA18592.mapped.ILLUMINA.bwa.CHB.low_coverage.20130415.bam.bai	NA18592
